date,account_id,region,product,metric,value
2024-09-06,a_288975,north-1,Storage,DiskWriteOps,573
2024-09-06,a_288975,north-1,Storage,DiskReadOps,685
2024-09-06,a_971809,north-1,Storage,DiskWriteOps,678
2024-09-06,a_971809,north-1,Storage,DiskReadOps,783
2024-09-06,a_896496,north-1,Storage,DiskWriteOps,610
2024-09-06,a_896496,north-1,Storage,DiskReadOps,508
2024-09-06,a_704515,north-1,Storage,DiskWriteOps,476
2024-09-06,a_704515,north-1,Storage,DiskReadOps,564
2024-09-06,a_137712,north-1,Storage,DiskWriteOps,265
2024-09-06,a_137712,north-1,Storage,DiskReadOps,296
2024-09-06,a_993046,north-1,Compute,InstanceHours,782
2024-09-06,a_993046,north-1,Compute,CPUUtilization,536
2024-09-06,a_371977,north-1,Compute,InstanceHours,796
2024-09-06,a_371977,north-1,Compute,CPUUtilization,94
2024-09-06,a_629278,north-1,Compute,InstanceHours,299
2024-09-06,a_629278,north-1,Compute,CPUUtilization,737
2024-09-06,a_817245,north-1,Compute,InstanceHours,578
2024-09-06,a_817245,north-1,Compute,CPUUtilization,504
2024-09-06,a_329536,north-1,Compute,InstanceHours,161
2024-09-06,a_329536,north-1,Compute,CPUUtilization,53
2024-09-06,a_288975,north-1,Compute,InstanceHours,734
2024-09-06,a_288975,north-1,Compute,CPUUtilization,150
2024-09-06,a_971809,north-1,Compute,InstanceHours,557
2024-09-06,a_971809,north-1,Compute,CPUUtilization,242
2024-09-06,a_896496,north-1,Compute,InstanceHours,562
2024-09-06,a_896496,north-1,Compute,CPUUtilization,718
2024-09-06,a_704515,north-1,Compute,InstanceHours,470
2024-09-06,a_704515,north-1,Compute,CPUUtilization,272
2024-09-06,a_137712,north-1,Compute,InstanceHours,753
2024-09-06,a_137712,north-1,Compute,CPUUtilization,23
2024-09-06,a_993046,east-2,Storage,DiskWriteOps,158
2024-09-06,a_993046,east-2,Storage,DiskReadOps,563
2024-09-06,a_371977,east-2,Storage,DiskWriteOps,572
2024-09-06,a_371977,east-2,Storage,DiskReadOps,241
2024-09-06,a_629278,east-2,Storage,DiskWriteOps,544
2024-09-06,a_629278,east-2,Storage,DiskReadOps,499
2024-09-06,a_817245,east-2,Storage,DiskWriteOps,290
2024-09-06,a_817245,east-2,Storage,DiskReadOps,332
2024-09-06,a_329536,east-2,Storage,DiskWriteOps,307
2024-09-06,a_329536,east-2,Storage,DiskReadOps,406
2024-09-06,a_288975,east-2,Storage,DiskWriteOps,238
2024-09-06,a_288975,east-2,Storage,DiskReadOps,19
2024-09-06,a_971809,east-2,Storage,DiskWriteOps,451
2024-09-06,a_971809,east-2,Storage,DiskReadOps,454
2024-09-06,a_896496,east-2,Storage,DiskWriteOps,495
2024-09-06,a_896496,east-2,Storage,DiskReadOps,738
2024-09-06,a_704515,east-2,Storage,DiskWriteOps,433
2024-09-06,a_704515,east-2,Storage,DiskReadOps,43
2024-09-06,a_137712,east-2,Storage,DiskWriteOps,312
2024-09-06,a_137712,east-2,Storage,DiskReadOps,662
2024-09-06,a_993046,east-2,Compute,InstanceHours,796
2024-09-06,a_993046,east-2,Compute,CPUUtilization,576
2024-09-06,a_371977,east-2,Compute,InstanceHours,605
2024-09-06,a_371977,east-2,Compute,CPUUtilization,167
2024-09-06,a_629278,east-2,Compute,InstanceHours,517
2024-09-06,a_629278,east-2,Compute,CPUUtilization,180
2024-09-06,a_817245,east-2,Compute,InstanceHours,786
2024-09-06,a_817245,east-2,Compute,CPUUtilization,363
2024-09-06,a_329536,east-2,Compute,InstanceHours,210
2024-09-06,a_329536,east-2,Compute,CPUUtilization,124
2024-09-06,a_288975,east-2,Compute,InstanceHours,344
2024-09-06,a_288975,east-2,Compute,CPUUtilization,641
2024-09-06,a_971809,east-2,Compute,InstanceHours,200
2024-09-06,a_971809,east-2,Compute,CPUUtilization,452
2024-09-06,a_896496,east-2,Compute,InstanceHours,546
2024-09-06,a_896496,east-2,Compute,CPUUtilization,189
2024-09-06,a_704515,east-2,Compute,InstanceHours,172
2024-09-06,a_704515,east-2,Compute,CPUUtilization,202
2024-09-06,a_137712,east-2,Compute,InstanceHours,337
2024-09-06,a_137712,east-2,Compute,CPUUtilization,289
2024-09-06,a_993046,west-1,Storage,DiskWriteOps,513
2024-09-06,a_993046,west-1,Storage,DiskReadOps,783
2024-09-06,a_371977,west-1,Storage,DiskWriteOps,69
2024-09-06,a_371977,west-1,Storage,DiskReadOps,778
2024-09-06,a_629278,west-1,Storage,DiskWriteOps,424
2024-09-06,a_629278,west-1,Storage,DiskReadOps,290
2024-09-06,a_817245,west-1,Storage,DiskWriteOps,779
2024-09-06,a_817245,west-1,Storage,DiskReadOps,98
2024-09-06,a_329536,west-1,Storage,DiskWriteOps,284
2024-09-06,a_329536,west-1,Storage,DiskReadOps,25
2024-09-06,a_288975,west-1,Storage,DiskWriteOps,435
2024-09-06,a_288975,west-1,Storage,DiskReadOps,121
2024-09-06,a_971809,west-1,Storage,DiskWriteOps,526
2024-09-06,a_971809,west-1,Storage,DiskReadOps,512
2024-09-06,a_896496,west-1,Storage,DiskWriteOps,397
2024-09-06,a_896496,west-1,Storage,DiskReadOps,411
2024-09-06,a_704515,west-1,Storage,DiskWriteOps,312
2024-09-06,a_704515,west-1,Storage,DiskReadOps,687
2024-09-06,a_137712,west-1,Storage,DiskWriteOps,503
2024-09-06,a_137712,west-1,Storage,DiskReadOps,127
2024-09-06,a_993046,west-1,Compute,InstanceHours,792
2024-09-06,a_993046,west-1,Compute,CPUUtilization,412
2024-09-06,a_371977,west-1,Compute,InstanceHours,616
2024-09-06,a_371977,west-1,Compute,CPUUtilization,430
2024-09-06,a_629278,west-1,Compute,InstanceHours,111
2024-09-06,a_629278,west-1,Compute,CPUUtilization,188
2024-09-06,a_817245,west-1,Compute,InstanceHours,197
2024-09-06,a_817245,west-1,Compute,CPUUtilization,594
2024-09-06,a_329536,west-1,Compute,InstanceHours,665
2024-09-06,a_329536,west-1,Compute,CPUUtilization,224
2024-09-06,a_288975,west-1,Compute,InstanceHours,160
2024-09-06,a_288975,west-1,Compute,CPUUtilization,275
2024-09-06,a_971809,west-1,Compute,InstanceHours,267
2024-09-06,a_971809,west-1,Compute,CPUUtilization,337
2024-09-06,a_896496,west-1,Compute,InstanceHours,577
2024-09-06,a_896496,west-1,Compute,CPUUtilization,799
2024-09-06,a_704515,west-1,Compute,InstanceHours,571
2024-09-06,a_704515,west-1,Compute,CPUUtilization,431
2024-09-06,a_137712,west-1,Compute,InstanceHours,8
2024-09-06,a_137712,west-1,Compute,CPUUtilization,179
2024-09-06,a_993046,central-3,Storage,DiskWriteOps,277
2024-09-06,a_993046,central-3,Storage,DiskReadOps,576
2024-09-06,a_371977,central-3,Storage,DiskWriteOps,152
2024-09-06,a_371977,central-3,Storage,DiskReadOps,100
2024-09-06,a_629278,central-3,Storage,DiskWriteOps,772
2024-09-06,a_629278,central-3,Storage,DiskReadOps,308
2024-09-06,a_817245,central-3,Storage,DiskWriteOps,489
2024-09-06,a_817245,central-3,Storage,DiskReadOps,354
2024-09-06,a_329536,central-3,Storage,DiskWriteOps,521
2024-09-06,a_329536,central-3,Storage,DiskReadOps,701
2024-09-06,a_288975,central-3,Storage,DiskWriteOps,157
2024-09-06,a_288975,central-3,Storage,DiskReadOps,586
2024-09-06,a_971809,central-3,Storage,DiskWriteOps,704
2024-09-06,a_971809,central-3,Storage,DiskReadOps,420
2024-09-06,a_896496,central-3,Storage,DiskWriteOps,652
2024-09-06,a_896496,central-3,Storage,DiskReadOps,60
2024-09-06,a_704515,central-3,Storage,DiskWriteOps,148
2024-09-06,a_704515,central-3,Storage,DiskReadOps,0
2024-09-06,a_137712,central-3,Storage,DiskWriteOps,406
2024-09-06,a_137712,central-3,Storage,DiskReadOps,529
2024-09-06,a_993046,central-3,Compute,InstanceHours,51
2024-09-06,a_993046,central-3,Compute,CPUUtilization,672
2024-09-06,a_371977,central-3,Compute,InstanceHours,319
2024-09-06,a_371977,central-3,Compute,CPUUtilization,120
2024-09-06,a_629278,central-3,Compute,InstanceHours,140
2024-09-06,a_629278,central-3,Compute,CPUUtilization,585
2024-09-06,a_817245,central-3,Compute,InstanceHours,472
2024-09-06,a_817245,central-3,Compute,CPUUtilization,535
2024-09-06,a_329536,central-3,Compute,InstanceHours,212
2024-09-06,a_329536,central-3,Compute,CPUUtilization,658
2024-09-06,a_288975,central-3,Compute,InstanceHours,260
2024-09-06,a_288975,central-3,Compute,CPUUtilization,105
2024-09-06,a_971809,central-3,Compute,InstanceHours,790
2024-09-06,a_971809,central-3,Compute,CPUUtilization,93
2024-09-06,a_896496,central-3,Compute,InstanceHours,623
2024-09-06,a_896496,central-3,Compute,CPUUtilization,728
2024-09-06,a_704515,central-3,Compute,InstanceHours,717
2024-09-06,a_704515,central-3,Compute,CPUUtilization,18
2024-09-06,a_137712,central-3,Compute,InstanceHours,342
2024-09-06,a_137712,central-3,Compute,CPUUtilization,262
2024-09-07,a_993046,north-1,Storage,DiskWriteOps,75
2024-09-07,a_993046,north-1,Storage,DiskReadOps,85
2024-09-07,a_371977,north-1,Storage,DiskWriteOps,715
2024-09-07,a_371977,north-1,Storage,DiskReadOps,88
2024-09-07,a_629278,north-1,Storage,DiskWriteOps,358
2024-09-07,a_629278,north-1,Storage,DiskReadOps,77
2024-09-07,a_817245,north-1,Storage,DiskWriteOps,391
2024-09-07,a_817245,north-1,Storage,DiskReadOps,132
2024-09-07,a_329536,north-1,Storage,DiskWriteOps,584
2024-09-07,a_329536,north-1,Storage,DiskReadOps,761
2024-09-07,a_288975,north-1,Storage,DiskWriteOps,194
2024-09-07,a_288975,north-1,Storage,DiskReadOps,697
2024-09-07,a_971809,north-1,Storage,DiskWriteOps,297
2024-09-07,a_971809,north-1,Storage,DiskReadOps,287
2024-09-07,a_896496,north-1,Storage,DiskWriteOps,475
2024-09-07,a_896496,north-1,Storage,DiskReadOps,620
2024-09-07,a_704515,north-1,Storage,DiskWriteOps,55
2024-09-07,a_704515,north-1,Storage,DiskReadOps,481
2024-09-07,a_137712,north-1,Storage,DiskWriteOps,673
2024-09-07,a_137712,north-1,Storage,DiskReadOps,587
2024-09-07,a_993046,north-1,Compute,InstanceHours,451
2024-09-07,a_993046,north-1,Compute,CPUUtilization,451
2024-09-07,a_371977,north-1,Compute,InstanceHours,24
2024-09-07,a_371977,north-1,Compute,CPUUtilization,89
2024-09-07,a_629278,north-1,Compute,InstanceHours,633
2024-09-07,a_629278,north-1,Compute,CPUUtilization,677
2024-09-07,a_817245,north-1,Compute,InstanceHours,190
2024-09-07,a_817245,north-1,Compute,CPUUtilization,684
2024-09-07,a_329536,north-1,Compute,InstanceHours,774
2024-09-07,a_329536,north-1,Compute,CPUUtilization,61
2024-09-07,a_288975,north-1,Compute,InstanceHours,473
2024-09-07,a_288975,north-1,Compute,CPUUtilization,627
2024-09-07,a_971809,north-1,Compute,InstanceHours,617
2024-09-07,a_971809,north-1,Compute,CPUUtilization,336
2024-09-07,a_896496,north-1,Compute,InstanceHours,65
2024-09-07,a_896496,north-1,Compute,CPUUtilization,236
2024-09-07,a_704515,north-1,Compute,InstanceHours,425
2024-09-07,a_704515,north-1,Compute,CPUUtilization,203
2024-09-07,a_137712,north-1,Compute,InstanceHours,725
2024-09-07,a_137712,north-1,Compute,CPUUtilization,346
2024-09-07,a_993046,east-2,Storage,DiskWriteOps,755
2024-09-07,a_993046,east-2,Storage,DiskReadOps,563
2024-09-07,a_371977,east-2,Storage,DiskWriteOps,798
2024-09-07,a_371977,east-2,Storage,DiskReadOps,756
2024-09-07,a_629278,east-2,Storage,DiskWriteOps,132
2024-09-07,a_629278,east-2,Storage,DiskReadOps,527
2024-09-07,a_817245,east-2,Storage,DiskWriteOps,183
2024-09-07,a_817245,east-2,Storage,DiskReadOps,60
2024-09-07,a_329536,east-2,Storage,DiskWriteOps,20
2024-09-07,a_329536,east-2,Storage,DiskReadOps,603
2024-09-07,a_288975,east-2,Storage,DiskWriteOps,354
2024-09-07,a_288975,east-2,Storage,DiskReadOps,356
2024-09-07,a_971809,east-2,Storage,DiskWriteOps,179
2024-09-07,a_971809,east-2,Storage,DiskReadOps,5
2024-09-07,a_896496,east-2,Storage,DiskWriteOps,690
2024-09-07,a_896496,east-2,Storage,DiskReadOps,597
2024-09-07,a_704515,east-2,Storage,DiskWriteOps,18
2024-09-07,a_704515,east-2,Storage,DiskReadOps,1
2024-09-07,a_137712,east-2,Storage,DiskWriteOps,399
2024-09-07,a_137712,east-2,Storage,DiskReadOps,101
2024-09-07,a_993046,east-2,Compute,InstanceHours,295
2024-09-07,a_993046,east-2,Compute,CPUUtilization,538
2024-09-07,a_371977,east-2,Compute,InstanceHours,400
2024-09-07,a_371977,east-2,Compute,CPUUtilization,266
2024-09-07,a_629278,east-2,Compute,InstanceHours,336
2024-09-07,a_629278,east-2,Compute,CPUUtilization,510
2024-09-07,a_817245,east-2,Compute,InstanceHours,391
2024-09-07,a_817245,east-2,Compute,CPUUtilization,112
2024-09-07,a_329536,east-2,Compute,InstanceHours,254
2024-09-07,a_329536,east-2,Compute,CPUUtilization,570
2024-09-07,a_288975,east-2,Compute,InstanceHours,609
2024-09-07,a_288975,east-2,Compute,CPUUtilization,591
2024-09-07,a_971809,east-2,Compute,InstanceHours,462
2024-09-07,a_971809,east-2,Compute,CPUUtilization,14
2024-09-07,a_896496,east-2,Compute,InstanceHours,227
2024-09-07,a_896496,east-2,Compute,CPUUtilization,327
2024-09-07,a_704515,east-2,Compute,InstanceHours,0
2024-09-07,a_704515,east-2,Compute,CPUUtilization,728
2024-09-07,a_137712,east-2,Compute,InstanceHours,574
2024-09-07,a_137712,east-2,Compute,CPUUtilization,354
2024-09-07,a_993046,west-1,Storage,DiskWriteOps,339
2024-09-07,a_993046,west-1,Storage,DiskReadOps,69
2024-09-07,a_371977,west-1,Storage,DiskWriteOps,271
2024-09-07,a_371977,west-1,Storage,DiskReadOps,466
2024-09-07,a_629278,west-1,Storage,DiskWriteOps,548
2024-09-07,a_629278,west-1,Storage,DiskReadOps,322
2024-09-07,a_817245,west-1,Storage,DiskWriteOps,668
2024-09-07,a_817245,west-1,Storage,DiskReadOps,19
2024-09-07,a_329536,west-1,Storage,DiskWriteOps,736
2024-09-07,a_329536,west-1,Storage,DiskReadOps,475
2024-09-07,a_288975,west-1,Storage,DiskWriteOps,239
2024-09-07,a_288975,west-1,Storage,DiskReadOps,279
2024-09-07,a_971809,west-1,Storage,DiskWriteOps,746
2024-09-07,a_971809,west-1,Storage,DiskReadOps,288
2024-09-07,a_896496,west-1,Storage,DiskWriteOps,271
2024-09-07,a_896496,west-1,Storage,DiskReadOps,734
2024-09-07,a_704515,west-1,Storage,DiskWriteOps,728
2024-09-07,a_704515,west-1,Storage,DiskReadOps,542
2024-09-07,a_137712,west-1,Storage,DiskWriteOps,300
2024-09-07,a_137712,west-1,Storage,DiskReadOps,378
2024-09-07,a_993046,west-1,Compute,InstanceHours,468
2024-09-07,a_993046,west-1,Compute,CPUUtilization,724
2024-09-07,a_371977,west-1,Compute,InstanceHours,621
2024-09-07,a_371977,west-1,Compute,CPUUtilization,570
2024-09-07,a_629278,west-1,Compute,InstanceHours,125
2024-09-07,a_629278,west-1,Compute,CPUUtilization,160
2024-09-07,a_817245,west-1,Compute,InstanceHours,741
2024-09-07,a_817245,west-1,Compute,CPUUtilization,81
2024-09-07,a_329536,west-1,Compute,InstanceHours,252
2024-09-07,a_329536,west-1,Compute,CPUUtilization,771
2024-09-07,a_288975,west-1,Compute,InstanceHours,403
2024-09-07,a_288975,west-1,Compute,CPUUtilization,293
2024-09-07,a_971809,west-1,Compute,InstanceHours,698
2024-09-07,a_971809,west-1,Compute,CPUUtilization,99
2024-09-07,a_896496,west-1,Compute,InstanceHours,547
2024-09-07,a_896496,west-1,Compute,CPUUtilization,709
2024-09-07,a_704515,west-1,Compute,InstanceHours,655
2024-09-07,a_704515,west-1,Compute,CPUUtilization,433
2024-09-07,a_137712,west-1,Compute,InstanceHours,246
2024-09-07,a_137712,west-1,Compute,CPUUtilization,743
2024-09-07,a_993046,central-3,Storage,DiskWriteOps,755
2024-09-07,a_993046,central-3,Storage,DiskReadOps,776
2024-09-07,a_371977,central-3,Storage,DiskWriteOps,304
2024-09-07,a_371977,central-3,Storage,DiskReadOps,452
2024-09-07,a_629278,central-3,Storage,DiskWriteOps,217
2024-09-07,a_629278,central-3,Storage,DiskReadOps,361
2024-09-07,a_817245,central-3,Storage,DiskWriteOps,214
2024-09-07,a_817245,central-3,Storage,DiskReadOps,398
2024-09-07,a_329536,central-3,Storage,DiskWriteOps,275
2024-09-07,a_329536,central-3,Storage,DiskReadOps,604
2024-09-07,a_288975,central-3,Storage,DiskWriteOps,233
2024-09-07,a_288975,central-3,Storage,DiskReadOps,452
2024-09-07,a_971809,central-3,Storage,DiskWriteOps,455
2024-09-07,a_971809,central-3,Storage,DiskReadOps,484
2024-09-07,a_896496,central-3,Storage,DiskWriteOps,3
2024-09-07,a_896496,central-3,Storage,DiskReadOps,796
2024-09-07,a_704515,central-3,Storage,DiskWriteOps,423
2024-09-07,a_704515,central-3,Storage,DiskReadOps,352
2024-09-07,a_137712,central-3,Storage,DiskWriteOps,201
2024-09-07,a_137712,central-3,Storage,DiskReadOps,351
2024-09-07,a_993046,central-3,Compute,InstanceHours,745
2024-09-07,a_993046,central-3,Compute,CPUUtilization,756
2024-09-07,a_371977,central-3,Compute,InstanceHours,137
2024-09-07,a_371977,central-3,Compute,CPUUtilization,265
2024-09-07,a_629278,central-3,Compute,InstanceHours,298
2024-09-07,a_629278,central-3,Compute,CPUUtilization,354
2024-09-07,a_817245,central-3,Compute,InstanceHours,541
2024-09-07,a_817245,central-3,Compute,CPUUtilization,127
2024-09-07,a_329536,central-3,Compute,InstanceHours,635
2024-09-07,a_329536,central-3,Compute,CPUUtilization,731
2024-09-07,a_288975,central-3,Compute,InstanceHours,269
2024-09-07,a_288975,central-3,Compute,CPUUtilization,282
2024-09-07,a_971809,central-3,Compute,InstanceHours,288
2024-09-07,a_971809,central-3,Compute,CPUUtilization,531
2024-09-07,a_896496,central-3,Compute,InstanceHours,654
2024-09-07,a_896496,central-3,Compute,CPUUtilization,474
2024-09-07,a_704515,central-3,Compute,InstanceHours,783
2024-09-07,a_704515,central-3,Compute,CPUUtilization,367
2024-09-07,a_137712,central-3,Compute,InstanceHours,69
2024-09-07,a_137712,central-3,Compute,CPUUtilization,270
2024-09-08,a_993046,north-1,Storage,DiskWriteOps,166
2024-09-08,a_993046,north-1,Storage,DiskReadOps,229
2024-09-08,a_371977,north-1,Storage,DiskWriteOps,399
2024-09-08,a_371977,north-1,Storage,DiskReadOps,16
2024-09-08,a_629278,north-1,Storage,DiskWriteOps,367
2024-09-08,a_629278,north-1,Storage,DiskReadOps,771
2024-09-08,a_817245,north-1,Storage,DiskWriteOps,531
2024-09-08,a_817245,north-1,Storage,DiskReadOps,704
2024-09-08,a_329536,north-1,Storage,DiskWriteOps,383
2024-09-08,a_329536,north-1,Storage,DiskReadOps,293
2024-09-08,a_288975,north-1,Storage,DiskWriteOps,718
2024-09-08,a_288975,north-1,Storage,DiskReadOps,399
2024-09-08,a_971809,north-1,Storage,DiskWriteOps,345
2024-09-08,a_971809,north-1,Storage,DiskReadOps,332
2024-09-08,a_896496,north-1,Storage,DiskWriteOps,160
2024-09-08,a_896496,north-1,Storage,DiskReadOps,463
2024-09-08,a_704515,north-1,Storage,DiskWriteOps,31
2024-09-08,a_704515,north-1,Storage,DiskReadOps,762
2024-09-08,a_137712,north-1,Storage,DiskWriteOps,119
2024-09-08,a_137712,north-1,Storage,DiskReadOps,461
2024-09-08,a_993046,north-1,Compute,InstanceHours,669
2024-09-08,a_993046,north-1,Compute,CPUUtilization,771
2024-09-08,a_371977,north-1,Compute,InstanceHours,546
2024-09-08,a_371977,north-1,Compute,CPUUtilization,270
2024-09-08,a_629278,north-1,Compute,InstanceHours,668
2024-09-08,a_629278,north-1,Compute,CPUUtilization,432
2024-09-08,a_817245,north-1,Compute,InstanceHours,791
2024-09-08,a_817245,north-1,Compute,CPUUtilization,140
2024-09-08,a_329536,north-1,Compute,InstanceHours,709
2024-09-08,a_329536,north-1,Compute,CPUUtilization,258
2024-09-08,a_288975,north-1,Compute,InstanceHours,391
2024-09-08,a_288975,north-1,Compute,CPUUtilization,46
2024-09-08,a_971809,north-1,Compute,InstanceHours,455
2024-09-08,a_971809,north-1,Compute,CPUUtilization,432
2024-09-08,a_896496,north-1,Compute,InstanceHours,144
2024-09-08,a_896496,north-1,Compute,CPUUtilization,618
2024-09-08,a_704515,north-1,Compute,InstanceHours,307
2024-09-08,a_704515,north-1,Compute,CPUUtilization,510
2024-09-08,a_137712,north-1,Compute,InstanceHours,73
2024-09-08,a_137712,north-1,Compute,CPUUtilization,576
2024-09-08,a_993046,east-2,Storage,DiskWriteOps,775
2024-09-08,a_993046,east-2,Storage,DiskReadOps,332
2024-09-08,a_371977,east-2,Storage,DiskWriteOps,553
2024-09-08,a_371977,east-2,Storage,DiskReadOps,241
2024-09-08,a_629278,east-2,Storage,DiskWriteOps,431
2024-09-08,a_629278,east-2,Storage,DiskReadOps,504
2024-09-08,a_817245,east-2,Storage,DiskWriteOps,82
2024-09-08,a_817245,east-2,Storage,DiskReadOps,581
2024-09-08,a_329536,east-2,Storage,DiskWriteOps,665
2024-09-08,a_329536,east-2,Storage,DiskReadOps,57
2024-09-08,a_288975,east-2,Storage,DiskWriteOps,741
2024-09-08,a_288975,east-2,Storage,DiskReadOps,327
2024-09-08,a_971809,east-2,Storage,DiskWriteOps,673
2024-09-08,a_971809,east-2,Storage,DiskReadOps,315
2024-09-08,a_896496,east-2,Storage,DiskWriteOps,537
2024-09-08,a_896496,east-2,Storage,DiskReadOps,268
2024-09-08,a_704515,east-2,Storage,DiskWriteOps,789
2024-09-08,a_704515,east-2,Storage,DiskReadOps,719
2024-09-08,a_137712,east-2,Storage,DiskWriteOps,473
2024-09-08,a_137712,east-2,Storage,DiskReadOps,624
2024-09-08,a_993046,east-2,Compute,InstanceHours,466
2024-09-08,a_993046,east-2,Compute,CPUUtilization,680
2024-09-08,a_371977,east-2,Compute,InstanceHours,210
2024-09-08,a_371977,east-2,Compute,CPUUtilization,180
2024-09-08,a_629278,east-2,Compute,InstanceHours,168
2024-09-08,a_629278,east-2,Compute,CPUUtilization,481
2024-09-08,a_817245,east-2,Compute,InstanceHours,41
2024-09-08,a_817245,east-2,Compute,CPUUtilization,309
2024-09-08,a_329536,east-2,Compute,InstanceHours,207
2024-09-08,a_329536,east-2,Compute,CPUUtilization,422
2024-09-08,a_288975,east-2,Compute,InstanceHours,76
2024-09-08,a_288975,east-2,Compute,CPUUtilization,618
2024-09-08,a_971809,east-2,Compute,InstanceHours,515
2024-09-08,a_971809,east-2,Compute,CPUUtilization,58
2024-09-08,a_896496,east-2,Compute,InstanceHours,340
2024-09-08,a_896496,east-2,Compute,CPUUtilization,676
2024-09-08,a_704515,east-2,Compute,InstanceHours,287
2024-09-08,a_704515,east-2,Compute,CPUUtilization,757
2024-09-08,a_137712,east-2,Compute,InstanceHours,184
2024-09-08,a_137712,east-2,Compute,CPUUtilization,178
2024-09-08,a_993046,west-1,Storage,DiskWriteOps,679
2024-09-08,a_993046,west-1,Storage,DiskReadOps,672
2024-09-08,a_371977,west-1,Storage,DiskWriteOps,489
2024-09-08,a_371977,west-1,Storage,DiskReadOps,108
2024-09-08,a_629278,west-1,Storage,DiskWriteOps,492
2024-09-08,a_629278,west-1,Storage,DiskReadOps,532
2024-09-08,a_817245,west-1,Storage,DiskWriteOps,364
2024-09-08,a_817245,west-1,Storage,DiskReadOps,439
2024-09-08,a_329536,west-1,Storage,DiskWriteOps,786
2024-09-08,a_329536,west-1,Storage,DiskReadOps,13
2024-09-08,a_288975,west-1,Storage,DiskWriteOps,376
2024-09-08,a_288975,west-1,Storage,DiskReadOps,183
2024-09-08,a_971809,west-1,Storage,DiskWriteOps,206
2024-09-08,a_971809,west-1,Storage,DiskReadOps,428
2024-09-08,a_896496,west-1,Storage,DiskWriteOps,546
2024-09-08,a_896496,west-1,Storage,DiskReadOps,509
2024-09-08,a_704515,west-1,Storage,DiskWriteOps,781
2024-09-08,a_704515,west-1,Storage,DiskReadOps,706
2024-09-08,a_137712,west-1,Storage,DiskWriteOps,520
2024-09-08,a_137712,west-1,Storage,DiskReadOps,688
2024-09-08,a_993046,west-1,Compute,InstanceHours,654
2024-09-08,a_993046,west-1,Compute,CPUUtilization,135
2024-09-08,a_371977,west-1,Compute,InstanceHours,104
2024-09-08,a_371977,west-1,Compute,CPUUtilization,196
2024-09-08,a_629278,west-1,Compute,InstanceHours,683
2024-09-08,a_629278,west-1,Compute,CPUUtilization,223
2024-09-08,a_817245,west-1,Compute,InstanceHours,476
2024-09-08,a_817245,west-1,Compute,CPUUtilization,580
2024-09-08,a_329536,west-1,Compute,InstanceHours,510
2024-09-08,a_329536,west-1,Compute,CPUUtilization,309
2024-09-08,a_288975,west-1,Compute,InstanceHours,765
2024-09-08,a_288975,west-1,Compute,CPUUtilization,388
2024-09-08,a_971809,west-1,Compute,InstanceHours,692
2024-09-08,a_971809,west-1,Compute,CPUUtilization,578
2024-09-08,a_896496,west-1,Compute,InstanceHours,98
2024-09-08,a_896496,west-1,Compute,CPUUtilization,387
2024-09-08,a_704515,west-1,Compute,InstanceHours,478
2024-09-08,a_704515,west-1,Compute,CPUUtilization,78
2024-09-08,a_137712,west-1,Compute,InstanceHours,269
2024-09-08,a_137712,west-1,Compute,CPUUtilization,657
2024-09-08,a_993046,central-3,Storage,DiskWriteOps,620
2024-09-08,a_993046,central-3,Storage,DiskReadOps,558
2024-09-08,a_371977,central-3,Storage,DiskWriteOps,372
2024-09-08,a_371977,central-3,Storage,DiskReadOps,235
2024-09-08,a_629278,central-3,Storage,DiskWriteOps,637
2024-09-08,a_629278,central-3,Storage,DiskReadOps,275
2024-09-08,a_817245,central-3,Storage,DiskWriteOps,746
2024-09-08,a_817245,central-3,Storage,DiskReadOps,590
2024-09-08,a_329536,central-3,Storage,DiskWriteOps,273
2024-09-08,a_329536,central-3,Storage,DiskReadOps,432
2024-09-08,a_288975,central-3,Storage,DiskWriteOps,262
2024-09-08,a_288975,central-3,Storage,DiskReadOps,150
2024-09-08,a_971809,central-3,Storage,DiskWriteOps,491
2024-09-08,a_971809,central-3,Storage,DiskReadOps,434
2024-09-08,a_896496,central-3,Storage,DiskWriteOps,142
2024-09-08,a_896496,central-3,Storage,DiskReadOps,233
2024-09-08,a_704515,central-3,Storage,DiskWriteOps,233
2024-09-08,a_704515,central-3,Storage,DiskReadOps,272
2024-09-08,a_137712,central-3,Storage,DiskWriteOps,443
2024-09-08,a_137712,central-3,Storage,DiskReadOps,486
2024-09-08,a_993046,central-3,Compute,InstanceHours,468
2024-09-08,a_993046,central-3,Compute,CPUUtilization,492
2024-09-08,a_371977,central-3,Compute,InstanceHours,202
2024-09-08,a_371977,central-3,Compute,CPUUtilization,235
2024-09-08,a_629278,central-3,Compute,InstanceHours,776
2024-09-08,a_629278,central-3,Compute,CPUUtilization,671
2024-09-08,a_817245,central-3,Compute,InstanceHours,737
2024-09-08,a_817245,central-3,Compute,CPUUtilization,141
2024-09-08,a_329536,central-3,Compute,InstanceHours,376
2024-09-08,a_329536,central-3,Compute,CPUUtilization,426
2024-09-08,a_288975,central-3,Compute,InstanceHours,759
2024-09-08,a_288975,central-3,Compute,CPUUtilization,296
2024-09-08,a_971809,central-3,Compute,InstanceHours,325
2024-09-08,a_971809,central-3,Compute,CPUUtilization,402
2024-09-08,a_896496,central-3,Compute,InstanceHours,484
2024-09-08,a_896496,central-3,Compute,CPUUtilization,66
